_RAJ2000	_DEJ2000	_V	RAJ2000	DEJ2000	objID	f_objID	Qual	e_RAJ2000	e_DEJ2000	Epoch	Ns	Nd	gmag	e_gmag	gKmag	e_gKmag	gFlags	rmag	e_rmag	rKmag	e_rKmag	rFlags	imag	e_imag	iKmag	e_iKmag	iFlags	zmag	e_zmag	zKmag	e_zKmag	zFlags	ymag	e_ymag	yKmag	e_yKmag	yFlags
000.90048528000	+10.07746602000	VizieR	000.900485280	+10.077466020	120090009004853439	302514176	36	 	 	 	0	3	 	 	 	 	0	24.2982	0.0010	19.4653	0.0801	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.88986768000	+10.08015132000	VizieR	000.889867680	+10.080151320	120090008898576302	444915712	53	0.0822	0.0203	55496.399050930	5	11	20.7842	0.0580	20.1990	0.0641	16892216	22.9739	 	18.5928	0.0359	16892216	19.2510	0.0198	18.4695	0.0245	16892208	18.5019	0.2086	17.7454	0.2103	16892216	 	 	 	 	114720
000.91648821000	+10.08104514000	VizieR	000.916488210	+10.081045140	120090009166058010	310452224	37	0.0210	0.0210	55835.382060190	0	13	21.0012	0.1965	20.4927	0.1270	16777488	23.1744	0.0010	18.1558	0.0674	280	19.6970	0.0338	19.0490	0.0462	16777488	19.8090	0.0656	18.7556	0.0587	16777496	19.2738	0.1618	18.4336	0.0291	16777496
000.89538090000	+10.08138960000	VizieR	000.895380900	+10.081389600	120090008953758166	444915712	53	0.0136	0.0222	55842.118958330	5	77	21.4569	0.0491	21.2058	0.0932	115000	20.5277	0.0278	20.2202	0.0318	16892216	20.1143	0.0229	19.7457	0.0559	16892216	19.8964	0.0502	19.4177	0.0420	16892216	19.5317	0.0351	19.0958	0.0876	16892216
000.90795387000	+10.07720848000	VizieR	000.907953870	+10.077208480	120090009079643243	436363264	52	0.0801	0.0801	56085.400833330	4	8	22.1075	0.1869	 	 	16896056	21.8406	0.3466	 	 	115000	21.7388	0.0374	22.1182	0.0372	115000	 	 	 	 	114720	 	 	 	 	16416
000.87048373000	+10.08094960000	VizieR	000.870483730	+10.080949600	120090008704587630	512024576	61	0.0074	0.0041	55976.066076390	5	81	20.0164	0.0199	19.7081	0.0298	16892216	19.0560	0.0253	18.7507	0.0114	16892216	18.5607	0.0226	18.2589	0.0108	16892216	18.3349	0.0309	18.0389	0.0277	16892216	18.1314	0.0219	17.7388	0.0260	16892216
000.87560293000	+10.08764896000	VizieR	000.875602930	+10.087648960	120100008751555458	268959744	32	0.2225	0.2225	55836.500185190	0	3	22.2627	0.2220	 	 	4112	 	 	18.9293	0.1551	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86072852000	+10.07891059000	VizieR	000.860728520	+10.078910590	120090008606695180	503635968	60	0.0117	0.0036	55955.355289350	5	80	16.7923	0.0023	16.8657	0.0031	115000	16.3180	0.0021	16.3763	0.0049	115000	16.1077	0.0025	16.1596	0.0020	115000	16.0323	0.0033	16.0909	0.0075	115000	15.9883	0.0043	16.0315	0.0109	115000
000.86860991000	+10.09158050000	VizieR	000.868609910	+10.091580500	120110008686090377	302514176	36	 	 	 	0	3	 	 	 	 	0	23.3429	0.0010	18.0083	0.0998	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85496514000	+10.10210713000	VizieR	000.854965140	+10.102107130	120120008548302930	268959744	32	0.1359	0.1359	55804.348067130	0	3	 	 	 	 	0	20.6183	0.1978	 	 	4112	 	 	 	 	0	19.5963	0.2558	 	 	4112	19.7549	0.2722	 	 	4120
000.87787918000	+10.08671702000	VizieR	000.877879180	+10.086717020	120100008776584553	302067712	36	0.1455	0.1455	55549.280011570	0	3	 	 	 	 	0	23.2485	0.0010	18.1087	0.0766	280	 	 	 	 	0	20.1179	0.1447	19.2246	0.1580	272	 	 	 	 	0
000.87105150000	+10.08792111000	VizieR	000.871051500	+10.087921110	120100008707015681	302514176	36	0.1580	0.1580	55549.280011570	0	6	 	 	 	 	0	25.0866	0.0010	18.4770	0.1117	280	 	 	 	 	0	20.1149	0.1573	 	 	4112	 	 	12.7979	0.0021	24
000.87207043000	+10.08789647000	VizieR	000.872070430	+10.087896470	120100008723205919	277348352	33	0.1769	0.1769	55402.516921300	0	3	 	 	 	 	0	 	 	19.0860	0.1758	24	 	 	 	 	0	 	 	 	 	0	19.1354	0.1763	19.3059	0.1719	16781336
000.85024574000	+10.08281180000	VizieR	000.850245740	+10.082811800	120090008502459854	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.7742	0.0344	16	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85030192000	+10.08220437000	VizieR	000.850301920	+10.082204370	120090008503019125	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.3675	0.0929	16	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86872391000	+10.08770222000	VizieR	000.868723910	+10.087702220	120100008687235723	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.2595	0.0010	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86912664000	+10.08613847000	VizieR	000.869126640	+10.086138470	120100008691263846	302514176	36	 	 	 	0	3	 	 	 	 	0	24.8871	0.0010	18.1917	0.0158	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87515168000	+10.08689299000	VizieR	000.875151680	+10.086892990	120100008751514752	302514176	36	 	 	 	0	3	 	 	 	 	0	24.3558	0.0010	18.1396	0.2422	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87813898000	+10.08674614000	VizieR	000.878138980	+10.086746140	120100008781384575	302514176	36	 	 	 	0	3	 	 	 	 	0	24.8312	0.0010	18.1796	0.0333	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87396404000	+10.08920147000	VizieR	000.873964040	+10.089201470	120100008739647522	302514176	36	 	 	 	0	4	 	 	 	 	0	24.7220	0.0892	19.2941	0.1535	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87127349000	+10.08752215000	VizieR	000.871273490	+10.087522150	120100008712735507	302514176	36	 	 	 	0	4	 	 	 	 	0	24.8676	0.0010	18.6917	0.0405	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86649474000	+10.08649733000	VizieR	000.866494740	+10.086497330	120100008664634315	310456320	37	0.1463	0.1463	56545.550717590	0	4	20.6994	0.1455	17.3482	0.0250	16777752	 	 	17.8076	0.0457	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86848453000	+10.09228725000	VizieR	000.868484530	+10.092287250	120110008685831187	302067712	36	0.1301	0.1301	55549.280011570	0	3	 	 	 	 	0	24.5891	0.0010	18.1473	0.0820	280	 	 	 	 	0	20.2539	0.1292	20.6392	0.2847	272	 	 	 	 	0
000.86012531000	+10.09607429000	VizieR	000.860125310	+10.096074290	120110008600755781	503635968	60	0.0095	0.0141	55951.131990740	5	79	17.2455	0.0029	17.3150	0.0026	115000	16.5816	0.0036	16.6421	0.0044	115000	16.3087	0.0029	16.3729	0.0031	115000	16.2065	0.0058	16.2809	0.0103	115000	16.1209	0.0103	16.1676	0.0058	115000
000.85025666000	+10.07999925000	VizieR	000.850256660	+10.079999250	120090008502726486	268959744	32	0.1416	0.1416	55094.535694440	0	4	 	 	 	 	0	22.2975	 	16.4940	0.0246	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85016389000	+10.08804309000	VizieR	000.850163890	+10.088043090	120100008501726137	268959744	32	0.6194	0.6194	55094.535694440	0	3	 	 	 	 	0	22.6497	 	16.7488	0.0000	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87208292000	+10.08830574000	VizieR	000.872082920	+10.088305740	120100008723106624	302067712	36	0.1172	0.1172	55549.280011570	0	3	 	 	 	 	0	 	 	19.7680	0.2740	24	 	 	 	 	0	19.9559	0.1163	 	 	272	 	 	 	 	0
000.87445993000	+10.08991531000	VizieR	000.874459930	+10.089915310	120100008743268012	302514176	36	0.1745	0.1745	55549.280011570	0	3	 	 	 	 	0	24.1963	0.0010	19.1265	0.1800	280	 	 	 	 	0	20.2628	0.1738	 	 	4112	 	 	 	 	0
000.86777513000	+10.09156561000	VizieR	000.867775130	+10.091565610	120110008677750359	302514176	36	 	 	 	0	3	 	 	 	 	0	24.9591	0.0010	17.8796	0.0529	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86804205000	+10.09157524000	VizieR	000.868042050	+10.091575240	120110008680420370	302514176	36	 	 	 	0	3	 	 	 	 	0	25.0237	0.1898	18.0449	0.0664	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86774424000	+10.09292972000	VizieR	000.867744240	+10.092929720	120110008678651642	268959744	32	0.0441	0.0441	56545.556377310	0	3	18.9979	0.0000	 	 	24	 	 	18.2071	0.0796	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85175515000	+10.08932470000	VizieR	000.851755150	+10.089324700	120100008517307675	444915712	53	0.0118	0.0124	55991.768750000	5	53	21.6187	0.1736	21.0327	0.2159	16892216	21.0379	0.0342	20.8898	0.0670	115000	20.4465	0.0335	20.2713	0.0313	16892216	20.1283	0.0585	19.9432	0.0398	115000	19.7976	0.0901	19.5108	0.0989	115000
000.85741640000	+10.07691019000	VizieR	000.857416400	+10.076910190	120090008573182796	310452224	37	0.0229	0.0229	55950.814629630	0	3	 	 	 	 	0	 	 	 	 	0	20.3907	0.0621	21.1285	0.1378	24	19.8496	0.0935	17.9328	0.0492	16777488	17.7892	0.0206	15.3054	0.0071	16777496
000.85691472000	+10.07676645000	VizieR	000.856914720	+10.076766450	120090008568552621	268513280	32	0.0160	0.0160	56541.020509260	0	3	18.0686	0.0065	18.9399	0.0208	24	 	 	 	 	24	20.5570	0.0717	21.4799	0.1938	24	 	 	 	 	0	 	 	 	 	0
000.87241323000	+10.08349113000	VizieR	000.872413230	+10.083491130	120100008723390678	444915712	53	0.0399	0.0162	55904.673587960	5	60	21.4879	0.0610	20.9674	0.0832	16892216	20.8174	0.0307	20.4822	0.0445	16892216	20.3617	0.0487	19.9836	0.0573	16892216	20.4871	0.0960	20.1002	0.1077	16892216	20.0262	0.2118	 	 	16892216
000.86085114000	+10.07499505000	VizieR	000.860851140	+10.074995050	120090008608230464	436527104	52	0.0081	0.0141	56042.408726850	5	72	21.7768	0.0799	21.9427	0.1213	115000	20.6731	0.0247	20.8534	0.0557	115000	19.1753	0.0102	19.2393	0.0216	115000	18.4494	0.0125	18.5255	0.0161	115000	18.0728	0.0132	18.1490	0.0226	115000
000.87317475000	+10.08896635000	VizieR	000.873174750	+10.088966350	120100008731747240	302514176	36	 	 	 	0	3	 	 	 	 	0	26.7892	 	 	 	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86168794000	+10.08602562000	VizieR	000.861687940	+10.086025620	120100008616443724	503635968	60	0.0088	0.0127	55951.235925930	5	84	17.6899	0.0040	17.7648	0.0041	115000	17.2714	0.0039	17.3455	0.0029	115000	17.1141	0.0018	17.1953	0.0050	115000	17.0922	0.0060	17.1762	0.0101	115000	17.0543	0.0071	17.1504	0.0110	115000
000.86659048000	+10.08741649000	VizieR	000.866590480	+10.087416490	120100008665675356	302514176	36	0.1850	0.1850	56632.185462960	0	5	 	 	 	 	0	24.1470	0.0010	17.6622	0.0691	280	 	 	 	 	0	 	 	 	 	0	19.1538	0.1844	 	 	4112
000.87575460000	+10.08631199000	VizieR	000.875754600	+10.086311990	120100008757374040	302514176	36	0.2994	0.2994	56533.555254630	0	5	 	 	 	 	0	25.6008	 	18.0301	0.0526	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87842474000	+10.08603456000	VizieR	000.878424740	+10.086034560	120100008784243721	302514176	36	 	 	 	0	3	 	 	 	 	0	25.6650	 	17.8318	0.0383	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87263231000	+10.08860735000	VizieR	000.872632310	+10.088607350	120100008729007034	302514176	36	0.1675	0.1675	55549.280011570	0	4	 	 	 	 	0	24.2270	0.0010	18.8545	0.0929	280	 	 	 	 	0	20.1934	0.1668	 	 	4112	 	 	 	 	0
000.86942383000	+10.09071499000	VizieR	000.869423830	+10.090714990	120100008694149325	302514176	36	0.3060	0.3060	56564.509710650	0	6	 	 	 	 	0	27.0102	 	18.0628	0.0460	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87515520000	+10.08714287000	VizieR	000.875155200	+10.087142870	120100008751555051	302514176	36	 	 	 	0	3	 	 	 	 	0	24.2600	0.0010	18.3346	0.2465	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87040307000	+10.08691012000	VizieR	000.870403070	+10.086910120	120100008704034772	302514176	36	 	 	 	0	4	 	 	 	 	0	23.9121	0.0010	18.1319	0.1633	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85017212000	+10.08598394000	VizieR	000.850172120	+10.085983940	120100008501823666	268959744	32	0.3573	0.3573	55094.535694440	0	3	 	 	 	 	0	24.2054	0.0000	16.7796	0.0897	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86981951000	+10.08738856000	VizieR	000.869819510	+10.087388560	120100008698195346	302514176	36	 	 	 	0	3	 	 	 	 	0	25.1837	0.1662	18.1097	0.1309	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87432778000	+10.08933596000	VizieR	000.874327780	+10.089335960	120100008743277683	302514176	36	 	 	 	0	3	 	 	 	 	0	25.5951	0.0010	18.7452	0.0481	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87432865000	+10.08919261000	VizieR	000.874328650	+10.089192610	120100008743287511	302514176	36	 	 	 	0	3	 	 	 	 	0	24.1414	0.0010	19.1628	0.0280	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86736672000	+10.09148853000	VizieR	000.867366720	+10.091488530	120110008673660266	302514176	36	 	 	 	0	3	 	 	 	 	0	24.4290	0.4782	17.8886	0.0414	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86954881000	+10.09105971000	VizieR	000.869548810	+10.091059710	120100008695359736	302514176	36	0.2209	0.2209	56564.499467590	0	4	 	 	 	 	0	24.1615	0.0010	18.1199	0.0323	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86886874000	+10.09221842000	VizieR	000.868868740	+10.092218420	120110008688621132	268959744	32	0.3784	0.3784	55090.494675930	0	3	 	 	 	 	0	22.6756	0.3781	18.0432	0.0123	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87024499000	+10.08738979000	VizieR	000.870244990	+10.087389790	120100008702445348	302514176	36	 	 	 	0	3	 	 	 	 	0	24.7769	0.0010	18.0763	0.0451	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87179707000	+10.08840103000	VizieR	000.871797070	+10.088401030	120100008717976561	302514176	36	 	 	 	0	3	 	 	 	 	0	25.7964	0.0010	19.0513	0.1301	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86982974000	+10.08662088000	VizieR	000.869829740	+10.086620880	120100008698294425	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.0174	0.0009	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87396019000	+10.08961450000	VizieR	000.873960190	+10.089614500	120100008739608017	302514176	36	 	 	 	0	3	 	 	 	 	0	24.7379	0.0010	18.5770	0.0149	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86919626000	+10.09158028000	VizieR	000.869196260	+10.091580280	120110008691960376	302514176	36	 	 	 	0	4	 	 	 	 	0	23.4401	0.0010	18.0950	0.0531	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87561165000	+10.08664049000	VizieR	000.875611650	+10.086640490	120100008755714479	302067712	36	0.2971	0.2971	56538.570937500	0	3	22.6774	0.2967	 	 	280	25.4429	0.0553	18.1295	0.0898	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86879704000	+10.08565240000	VizieR	000.868797040	+10.085652400	120100008687253847	302067712	36	0.0723	0.0723	55105.309861110	0	3	 	 	 	 	0	24.1153	0.0010	18.1011	0.0720	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85019945000	+10.08125185000	VizieR	000.850199450	+10.081251850	120090008502147989	268959744	32	0.1583	0.1583	55094.535694440	0	3	 	 	 	 	0	20.8918	0.1627	17.0214	0.0000	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.86818351000	+10.08621080000	VizieR	000.868183510	+10.086210800	120100008682493846	268959744	32	0.1082	0.1082	56051.958831020	0	3	21.8973	0.1510	21.3981	0.1484	16781336	 	 	18.5973	0.1158	24	 	 	 	 	0	20.1029	0.1535	 	 	4112	 	 	 	 	0
000.86778757000	+10.07687461000	VizieR	000.867787570	+10.076874610	120090008677162809	276901888	33	0.0169	0.0169	56567.977812500	0	3	 	 	 	 	0	17.7921	0.0103	16.4669	0.0113	16777240	19.6762	0.0437	19.1434	0.0549	16777240	 	 	 	 	0	 	 	 	 	0
000.85429971000	+10.07304923000	VizieR	000.854299710	+10.073049230	120080008542418106	436363264	52	0.0316	0.0316	55576.158240740	4	6	 	 	 	 	114720	21.9886	0.1209	21.7891	0.1415	115000	21.7234	0.3380	 	 	114992	 	 	 	 	114720	20.1458	0.0000	20.7858	0.0000	16793912
000.86381518000	+10.07979752000	VizieR	000.863815180	+10.079797520	120090008637856260	436527104	52	0.0168	0.0163	55830.526898150	5	47	21.5601	0.0421	21.7010	0.2110	115000	21.0885	0.0341	21.2410	0.0758	115000	20.8971	0.0371	20.8382	0.0741	115000	20.7635	0.0594	20.7759	0.0948	115000	 	 	 	 	114720
000.85020180000	+10.08247093000	VizieR	000.850201800	+10.082470930	120090008502019445	268959744	32	 	 	 	0	3	 	 	 	 	0	21.8097	0.0010	16.9281	0.0000	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.85353214000	+10.07907998000	VizieR	000.853532140	+10.079079980	120090008534845400	436527104	52	0.0159	0.0126	55962.043287040	5	80	19.9990	0.0127	20.0828	0.0210	115000	19.4947	0.0130	19.5772	0.0273	115000	19.2871	0.0071	19.3957	0.0174	115000	19.1743	0.0303	19.2800	0.0421	115000	19.1653	0.0258	19.1611	0.0531	115000
000.87111522000	+10.09751245000	VizieR	000.871115220	+10.097512450	120110008712007198	302067712	36	0.0635	0.0635	56545.560196760	0	3	19.8661	0.4578	18.0403	0.0000	536	22.7227	0.3665	 	 	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87088474000	+10.10214095000	VizieR	000.870884740	+10.102140950	120120008710092909	436281344	52	0.1050	0.1050	55539.250601850	3	4	 	 	 	 	16416	22.1934	0.1854	22.0184	0.2503	16892216	21.6613	0.1482	21.7949	0.2617	115000	21.0202	0.2436	 	 	114992	 	 	 	 	16416
000.86399856000	+10.10180547000	VizieR	000.863998560	+10.101805470	120120008640072612	310456320	37	0.1228	0.1228	55878.387141200	0	3	 	 	 	 	0	 	 	 	 	0	21.3413	0.3198	 	 	4120	 	 	 	 	0	20.0814	0.1219	16.4860	0.0179	16777752
000.87336657000	+10.09190134000	VizieR	000.873366570	+10.091901340	120110008733660762	268959744	32	 	 	 	0	3	 	 	 	 	24	 	 	18.0629	0.0000	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87022917000	+10.10169657000	VizieR	000.870229170	+10.101696570	120120008702182393	268959744	32	0.1829	0.1829	56574.167870370	0	3	 	 	 	 	0	21.6102	0.2304	22.0241	0.3018	4120	22.2977	0.2990	22.2980	0.2997	4120	 	 	 	 	0	 	 	10.9176	0.0010	24
000.88836283000	+10.10325426000	VizieR	000.888362830	+10.103254260	120120008883234423	444915712	53	0.0123	0.0173	55890.869074070	5	42	21.2260	0.0147	21.0469	0.0712	16892216	20.6204	0.0283	20.3476	0.0448	16892216	20.5429	0.0207	20.1009	0.0150	16892216	20.2523	0.1215	19.9581	0.0145	115000	19.9844	0.0831	19.6992	0.0735	115000
000.86408916000	+10.11075195000	VizieR	000.864089160	+10.110751950	120130008640543344	444915712	53	0.0067	0.0087	55896.663958330	5	72	21.5551	0.0704	21.2898	0.1257	115000	20.2454	0.0237	20.0219	0.0392	16892216	19.7970	0.0267	19.5426	0.0356	16892216	19.5319	0.0115	19.2695	0.0384	16892216	19.2336	0.0618	19.0255	0.0821	16892216
000.87968514000	+10.08853299000	VizieR	000.879685140	+10.088532990	120100008796136938	310456320	37	0.0807	0.0807	55555.294780090	0	3	 	 	 	 	0	24.3509	0.0010	18.1393	0.0802	280	 	 	 	 	0	19.4827	0.0792	17.5324	0.0396	16777496	 	 	 	 	0
000.87815021000	+10.08784476000	VizieR	000.878150210	+10.087844760	120100008781505894	302514176	36	 	 	 	0	5	 	 	 	 	0	23.6703	0.2294	18.2284	0.0684	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87814569000	+10.08743314000	VizieR	000.878145690	+10.087433140	120100008781455400	302514176	36	 	 	 	0	4	 	 	 	 	0	24.2139	0.2933	18.1605	0.0320	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87560763000	+10.09177312000	VizieR	000.875607630	+10.091773120	120110008756070608	302514176	36	 	 	 	0	3	 	 	 	 	0	23.2254	0.0010	18.8449	0.2213	280	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0
000.87591040000	+10.10296584000	VizieR	000.875910400	+10.102965840	120120008758883993	302067712	36	0.1159	0.1159	55746.071678240	0	3	 	 	 	 	0	20.1748	0.1769	19.8034	0.2018	16777488	21.0902	0.1523	 	 	528	 	 	 	 	0	 	 	 	 	0
000.87683759000	+10.12109911000	VizieR	000.876837590	+10.121099110	120140008768605713	444915712	53	0.0241	0.0300	55643.814340280	5	39	21.4036	0.0897	20.6048	0.1101	16892216	20.9163	0.0342	20.2166	0.0425	16892216	20.7802	0.1685	20.0897	0.1209	16892216	20.6480	0.0407	20.0576	0.0485	16892216	20.1359	0.0178	19.6796	0.0720	16892216
000.88572996000	+10.09355575000	VizieR	000.885729960	+10.093555750	120110008857102789	436527104	52	0.0365	0.0318	55895.052326390	5	24	22.1173	0.1652	21.4858	0.1588	16892216	21.7315	0.0766	21.3735	0.1380	115000	21.4356	0.0545	21.3764	0.0901	115000	20.7312	0.1764	19.3030	0.1295	16892472	 	 	 	 	114720
000.87612700000	+10.09782607000	VizieR	000.876127000	+10.097826070	120110008761147902	503635968	60	0.0057	0.0082	55815.493761570	5	76	18.2393	0.0061	18.3071	0.0097	115000	17.6091	0.0026	17.6829	0.0071	115000	17.3648	0.0042	17.4323	0.0094	115000	17.2530	0.0035	17.3418	0.0104	115000	17.1781	0.0111	17.2702	0.0098	115000
000.85796087000	+10.10528991000	VizieR	000.857960870	+10.105289910	120120008579246843	436527104	52	0.0036	0.0038	55915.766678240	5	68	20.2508	0.0156	20.3634	0.0353	115000	19.1987	0.0069	19.3088	0.0115	115000	18.7160	0.0089	18.8207	0.0158	115000	18.4750	0.0128	18.5480	0.0095	115000	18.3187	0.0239	18.4020	0.0246	115000
000.88098290000	+10.10239820000	VizieR	000.880982900	+10.102398200	120120008809333419	436527104	52	0.0106	0.0105	55821.296793980	5	72	20.0673	0.0124	20.1243	0.0387	115000	19.1553	0.0103	19.2637	0.0095	115000	18.7351	0.0067	18.8012	0.0208	115000	18.5700	0.0329	18.6390	0.0289	115000	18.4062	0.0184	18.5228	0.0316	115000
000.87881625000	+10.08859107000	VizieR	000.878816250	+10.088591070	120100008787336927	310456320	37	0.1366	0.1366	55549.280011570	0	3	 	 	 	 	0	 	 	18.3151	0.0780	24	 	 	 	 	0	20.1074	0.1357	20.0110	0.1847	16777488	 	 	 	 	0
000.87981030000	+10.08926362000	VizieR	000.879810300	+10.089263620	120100008798087744	302067712	36	0.0861	0.0861	55455.198321760	0	4	 	 	 	 	0	22.2698	0.1895	21.1196	0.1779	16777752	 	 	 	 	0	19.7362	0.0954	19.7528	0.1544	272	 	 	 	 	0
000.88373715000	+10.09552759000	VizieR	000.883737150	+10.095527590	120110008837285106	436281344	52	0.1049	0.1049	55477.296064810	4	4	 	 	 	 	16416	22.2315	0.1922	 	 	115000	21.9043	0.0288	20.3910	0.1128	115000	 	 	 	 	114720	 	 	17.8763	0.0535	114744
000.89414977000	+10.10111061000	VizieR	000.894149770	+10.101110610	120120008941491813	302514176	36	 	 	 	0	3	 	 	 	 	0	23.5748	0.0010	 	 	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87521471000	+10.10315123000	VizieR	000.875214710	+10.103151230	120120008750594356	302067712	36	0.1701	0.1701	56632.185462960	0	3	21.9163	0.1928	 	 	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0	19.4914	0.1695	18.6270	0.1841	16777488
000.86791179000	+10.10041439000	VizieR	000.867911790	+10.100414390	120120008679110977	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.0504	0.1690	24	 	 	 	 	0	 	 	 	 	0	 	 	12.1118	0.0000	24
000.87331386000	+10.10662521000	VizieR	000.873313860	+10.106625210	120120008732808403	436527232	52	0.0356	0.0641	55756.659537040	5	41	22.0126	0.1927	22.0879	0.3050	115000	21.7609	0.0560	21.6999	0.1455	115000	20.6226	0.0411	20.6684	0.1232	115000	19.9980	0.0474	19.9904	0.1090	115000	19.5735	0.0755	19.4862	0.0747	115000
000.88171053000	+10.09116611000	VizieR	000.881710530	+10.091166110	120100008817339867	444915712	53	0.0360	0.0285	55884.233020830	5	36	22.1001	0.1667	21.8096	0.2411	115000	21.6207	0.0359	21.0273	0.0964	16892216	21.0109	0.0738	20.5396	0.1220	16892216	20.5063	0.0425	20.1805	0.0733	16892216	20.1616	0.1916	 	 	16892216
000.89362665000	+10.10721016000	VizieR	000.893626650	+10.107210160	120120008936269132	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.89363349000	+10.10494276000	VizieR	000.893633490	+10.104942760	120120008936336411	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.88581449000	+10.10371482000	VizieR	000.885814490	+10.103714820	120120008857714914	436363264	52	0.0622	0.0622	55674.213634260	4	7	22.0201	0.1970	21.7676	0.2199	115000	21.8044	0.0549	21.4145	0.0874	16892216	21.8691	0.1769	21.9329	0.2662	115000	 	 	 	 	114720	 	 	 	 	16416
000.89939875000	+10.10623513000	VizieR	000.899398750	+10.106235130	120120008994688159	436285440	52	0.1350	0.1350	55629.289641200	2	3	 	 	 	 	16416	22.0095	0.1667	 	 	118840	22.0140	0.0304	21.9441	0.3238	115000	 	 	 	 	16416	 	 	 	 	16416
000.87784410000	+10.08783132000	VizieR	000.877844100	+10.087831320	120100008778445878	302514176	36	 	 	 	0	3	 	 	 	 	0	25.4952	 	18.2209	0.0149	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
000.87473113000	+10.09005542000	VizieR	000.874731130	+10.090055420	120100008746998570	310456320	37	0.1570	0.1570	56590.418043980	0	6	 	 	 	 	0	23.8634	0.0010	18.9185	0.0304	280	21.4889	0.1562	19.6324	0.0856	16777752	 	 	 	 	0	 	 	 	 	0
000.87872952000	+10.08785119000	VizieR	000.878729520	+10.087851190	120100008787295901	302514176	36	 	 	 	0	3	 	 	 	 	0	25.9711	0.0010	18.1463	0.0192	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
